  6269  G8IIICN... 6.29015 0.010130770 0.90525 0.015323593 -0.271809859 0.012956304  7.8412 0.0427 127.06761500  0.690520855  0.697972458  0.769975607 0.015552544 1.1230 0.001140175  0.487343000 0.01164690 4975  26 2.658 0.074 -0.351 0.024 1.797857863 0.058667311  50.203465910  0.935982011  9.537474452 0.133574818
  6793       G5III 5.34999 0.009123799 0.84065 0.014146819 -0.174454274 0.015998098 10.8198 0.0832  92.18634825  0.706966676  0.717781066  0.526656941 0.018988382 1.0416 0.003956008  0.263256000 0.01667170 5307  34 3.220 0.073  0.068 0.030 2.863158380 0.122736974  57.427370750  1.313289216  8.964250801 0.153946259
  7082    G6II/III 6.42619 0.010130770 0.85765 0.015323593 -0.244184176 0.014653051  6.9580 0.0279 143.12687930  0.572984970  0.577527126  0.647583990 0.013349272 1.0881 0.002884441  0.376025000 0.00897704 5079  30 2.809 0.045 -0.650 0.029 1.873119153 0.063368694  54.782276360  1.000149776  9.559084903 0.142710134
  8410       K1III 6.70425 0.010143155 0.99875 0.016037768 -0.313040310 0.014933270 10.9126 0.1684  91.43268632  1.397237955  1.440488392  1.898742602 0.034699185 1.1636 0.001140175  1.615420000 0.03381030 4855  37 2.814 0.102 -0.085 0.028 1.281936118 0.067256744  18.438223860  0.641522996  6.069232583 0.140376391
  8436      G5IIIp 7.52487 0.010156323 0.81345 0.016764620 -0.311495633 0.017106805  4.3184 0.0913 230.17684520  4.774292330  4.977120183  0.714561834 0.046171240 1.0407 0.002267157  0.467748000 0.04582390 4859  45 2.770 0.133 -0.089 0.036 1.870338003 0.282769034  54.799111860  2.485156161 10.445895320 0.305841673
  8629       K0III 6.69433 0.010143155 0.98855 0.016037768 -0.302262542 0.017768714  6.6613 0.0502 149.48378950  1.121562588  1.138341912  0.821359506 0.019191776 1.1508 0.001769181  0.543600000 0.01648620 4882  47 2.660 0.108  0.019 0.035 2.135363702 0.159864160  49.244894870  1.186263811  9.809294302 0.222781776
  8651       K0III 5.42399 0.009123799 1.01065 0.014146819 -0.332934303 0.016061714 12.7929 0.1109  78.00204608  0.674263731  0.685912317  0.963460026 0.020870531 1.1918 0.002282542  0.613427000 0.01906210 4806  43 2.650 0.107 -0.139 0.031 1.476280545 0.101202158  44.441602530  1.077970050  9.615680617 0.207861753
  9163    G8/K0III 7.26383 0.010130770 0.94605 0.015323593 -0.293877283 0.014280979  9.3205 0.0246 106.95900010  0.282886281  0.284363808  2.117743329 0.011645432 1.1432 0.002343075  1.834960000 0.00586342 4906  33 3.130 0.126 -0.112 0.024 1.174400196 0.064254982  14.806539920  0.251298030  5.326285117 0.084718736
  9218       K0III 7.95580 0.011162639 1.00300 0.017930770 -0.323437655 0.013998710  6.3625 0.0407 156.46876670  0.998558686  1.011237201  1.983661702 0.017794617 1.1698 0.000921954  1.705930000 0.01404760 4829  34 3.040 0.097 -0.107 0.022 1.071463412 0.052838728  17.215132950  0.358988521  5.927799245 0.103864095
  9349    G6/G8III 6.62448 0.010130770 0.87380 0.015323593 -0.198797889 0.013108725  5.9871 0.0295 166.22757520  0.815951952  0.823897098  0.520964651 0.014705320 1.0547 0.001640122  0.267708000 0.01073930 5210  25 3.050 0.063  0.034 0.023 2.796916113 0.079788007  59.038225470  1.071204701  9.430699538 0.124544003
  9362    K0III-IV 3.94212 0.009123799 0.96220 0.014146819 -0.295711811 0.013082474 23.3497 0.2408  42.78255159  0.439522565  0.448576617  0.785786586 0.024102060 1.2049 0.005232590  0.399527000 0.02305690 4903  28 2.680 0.090 -0.234 0.025 1.806794197 0.068084758  50.578982660  1.277533033  9.856301180 0.167831240
  9525    K1/K2III 5.49970 0.009136662 0.99450 0.014868927                          15.5106 0.3148  64.40064461  1.289963291  1.342815254  1.455248928 0.044444483 1.1998 0.003087070  1.102410000 0.04516920                                                                                                              
  9925       K0III 7.83215 0.011149933 0.99025 0.017211188 -0.322290106 0.014612975  6.9655 0.0361 142.97504110  0.739820978  0.747418983  2.055848849 0.015829527 1.1767 0.001655295  1.761610000 0.01170690 4831  37 2.980 0.102  0.045 0.026 1.288335347 0.073240355  16.090757980  0.319274351  5.726204893 0.104502899
 10019       G8III 6.85163 0.010130770 0.92905 0.015323593 -0.264678690 0.012254187  5.6082 0.0253 177.39850540  0.799012612  0.806145817  0.606880217 0.014081524 1.1243 0.003138471  0.329843000 0.01004160 4996  23 2.620 0.055 -0.321 0.022 2.008211415 0.108954993  57.958800560  0.996478812 10.161727460 0.128003237
 10142       K0III 5.94584 0.009136662 1.04040 0.014868927 -0.336156634 0.015660016  9.7679 0.0780 102.08457850  0.812899218  0.825818482  0.901039300 0.019556894 1.1996 0.002640076  0.584879000 0.01759260 4798  42 2.520 0.111 -0.085 0.031 1.723525985 0.220706330  47.211405900  1.089435493  9.943875699 0.208496106
 10537    K1II/III 5.26336 0.009123799 1.01660 0.014146819 -0.351794008 0.013511308 15.0534 0.1667  66.31711821  0.730579844  0.746742204  1.155231771 0.025602789 1.2042 0.004049691  0.803585000 0.02426250 4762  34 2.713 0.097 -0.191 0.024 1.247038620 0.065009385  37.898750770  1.010503156  9.044537687 0.176691061
 10813       K0III 7.69684 0.011149933 1.04040 0.017211188 -0.347485056 0.014070956  4.7492 0.0266 209.29272040  1.167789664  1.180732505  1.093069385 0.016465789 1.2045 0.002163331  0.786235000 0.01230320 4772  36 2.750 0.099 -0.209 0.025 1.332535962 0.065832540  39.972956260  0.797409031  9.249855996 0.167301216
 10870    G8/K0III 7.32600 0.011149933 1.02000 0.017211188 -0.244072045 0.021001152  4.8792 0.0275 203.75063320  1.143335922  1.156080721  0.780505164 0.016516590 1.2156 0.004695743  0.457621000 0.01222290 5049  53 2.890 0.122  0.099 0.043 2.474161568 0.133301521  48.464836530  1.192627271  9.098197124 0.221396430
 11025       K0III 5.67425 0.009123799 0.91375 0.014146819 -0.221627656 0.019381482  9.5998 0.1404 103.89636390  1.505940131  1.550084630  0.591248257 0.032770425 1.0929 0.003522783  0.308488000 0.03267990 5128  46 2.963 0.083 -0.018 0.040 2.613127556 0.134083136  56.513442080  1.981722933  9.524288767 0.238921571
